order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,region,product_id,category,sub_category,product_name,sales,quantity,profit,order_priority
CA-2011-131009,01-03-11,05-03-11,Standard Class,Shahid Collister,Consumer,Texas,United States,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,64,6,-34.9536,Medium
CA-2011-131009,01-03-11,05-03-11,Standard Class,Shahid Collister,Consumer,Texas,United States,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,19,5,-3.5325,Medium
CA-2011-113880,01-03-11,05-03-11,Standard Class,Vicky Freymann,Home Office,Illinois,United States,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17,3,5.6784,High
US-2011-143707,01-03-11,05-03-11,Standard Class,Hallie Redmond,Home Office,New York,United States,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,6,3,1.6038,Medium
CA-2011-111157,02-03-11,06-03-11,Standard Class,Nicole Hansen,Corporate,Pennsylvania,United States,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151,3,32.13,High
CA-2011-107524,02-03-11,08-03-11,Standard Class,Kristina Nunn,Home Office,New York,United States,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36,5,17.472,Medium
CA-2011-107524,02-03-11,08-03-11,Standard Class,Kristina Nunn,Home Office,New York,United States,East,OFF-EN-10001990,Office Supplies,Envelopes,Staples,11,2,5.3392,Medium
CA-2011-111157,02-03-11,06-03-11,Standard Class,Nicole Hansen,Corporate,Pennsylvania,United States,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3,1,1.07,High
US-2011-127978,03-03-11,08-03-11,Standard Class,Jill Stevenson,Corporate,Ohio,United States,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302,5,-199.617,Medium
CA-2011-105648,03-03-11,07-03-11,Standard Class,Eva Jacobs,Consumer,California,United States,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626,3,-23.4882,Medium
CA-2011-127964,03-03-11,08-03-11,Standard Class,Anne Pryor,Home Office,New York,United States,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,126,3,40.872,High
CA-2011-130421,03-03-11,07-03-11,Standard Class,Sam Craven,Consumer,Texas,United States,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,177,3,-459.6072,Medium
CA-2011-127964,03-03-11,08-03-11,Standard Class,Anne Pryor,Home Office,New York,United States,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25,5,9.1785,High
US-2011-127978,03-03-11,08-03-11,Standard Class,Jill Stevenson,Corporate,Ohio,United States,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,45,8,-10.0512,Medium
US-2011-127978,03-03-11,08-03-11,Standard Class,Jill Stevenson,Corporate,Ohio,United States,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15,3,4.914,Medium
CA-2011-155852,03-03-11,07-03-11,Second Class,Ashley Jarboe,Consumer,North Carolina,United States,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,3.4048,Medium
CA-2011-127964,03-03-11,08-03-11,Standard Class,Anne Pryor,Home Office,New York,United States,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,10,1,4.5954,High
CA-2011-116239,04-03-11,04-03-11,Same Day,Clay Ludtke,Consumer,South Carolina,United States,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,355,5,17.745,High
CA-2011-117016,04-03-11,09-03-11,Standard Class,Sanjit Chand,Consumer,Florida,United States,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",16,3,2.3328,Medium
CA-2011-169061,05-03-11,08-03-11,Second Class,Aimee Bixby,Consumer,New York,United States,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,480,3,177.5889,Medium
CA-2011-169061,05-03-11,08-03-11,Second Class,Aimee Bixby,Consumer,New York,United States,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,98,2,45.9754,Medium
CA-2011-169061,05-03-11,08-03-11,Second Class,Aimee Bixby,Consumer,New York,United States,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,60,3,15.4752,Medium
CA-2011-169061,05-03-11,08-03-11,Second Class,Aimee Bixby,Consumer,New York,United States,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,50,6,16.7508,Medium
CA-2011-169061,05-03-11,08-03-11,Second Class,Aimee Bixby,Consumer,New York,United States,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,19,2,5.3998,Medium
CA-2011-104563,07-03-11,12-03-11,Standard Class,Craig Molinari,Corporate,Washington,United States,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",482,2,54.1764,Medium
CA-2011-104563,07-03-11,12-03-11,Standard Class,Craig Molinari,Corporate,Washington,United States,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,437,6,21.8352,Medium
CA-2011-156587,07-03-11,08-03-11,First Class,Aaron Bergman,Consumer,Washington,United States,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",49,1,5.4801,High
CA-2011-104563,07-03-11,12-03-11,Standard Class,Craig Molinari,Corporate,Washington,United States,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",205,5,0,Medium
US-2011-131982,07-03-11,11-03-11,Second Class,Nora Pelletier,Home Office,Washington,United States,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,108,2,33.64,Medium
CA-2011-156587,07-03-11,08-03-11,First Class,Aaron Bergman,Consumer,Washington,United States,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,18,3,4.6644,High
CA-2011-156587,07-03-11,08-03-11,First Class,Aaron Bergman,Consumer,Washington,United States,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",243,3,4.8588,High
CA-2011-104563,07-03-11,12-03-11,Standard Class,Craig Molinari,Corporate,Washington,United States,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,21,5,9.499,Medium
US-2011-140116,10-03-11,17-03-11,Standard Class,Kean Thornton,Consumer,Colorado,United States,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636,3,-15.9102,Low
US-2011-140116,10-03-11,17-03-11,Standard Class,Kean Thornton,Consumer,Colorado,United States,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83,4,9.3564,Low
US-2011-100279,10-03-11,14-03-11,Standard Class,Scott Williamson,Consumer,Michigan,United States,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22,2,10.7424,Medium
CA-2011-114790,11-03-11,13-03-11,Second Class,Filia McAdams,Corporate,Kentucky,United States,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,588,3,164.6316,High
CA-2011-158337,11-03-11,14-03-11,Second Class,Kelly Andreada,Consumer,New York,United States,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",109,14,49.014,High
CA-2011-114790,11-03-11,13-03-11,Second Class,Filia McAdams,Corporate,Kentucky,United States,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",147,3,38.1576,High
CA-2011-114790,11-03-11,13-03-11,Second Class,Filia McAdams,Corporate,Kentucky,United States,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,33,2,14.1728,High
CA-2011-114790,11-03-11,13-03-11,Second Class,Filia McAdams,Corporate,Kentucky,United States,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,15,3,7.0218,High
CA-2011-166884,11-03-11,16-03-11,Second Class,Chloris Kastensmidt,Consumer,Ohio,United States,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10,6,1.7004,Medium
US-2011-103338,11-03-11,15-03-11,Standard Class,Richard Bierner,Consumer,California,United States,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,8,3,2.0748,High
CA-2011-166884,11-03-11,16-03-11,Second Class,Chloris Kastensmidt,Consumer,Ohio,United States,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8,5,2.288,Medium
CA-2011-152618,14-03-11,17-03-11,First Class,Rick Bensley,Home Office,Illinois,United States,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,575,2,156.047,Medium
US-2011-125521,14-03-11,19-03-11,Standard Class,Christine Kargatis,Home Office,Virginia,United States,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,"1,140",4,284.98,Medium
CA-2011-114510,14-03-11,19-03-11,Standard Class,Jason Fortune-,Consumer,Utah,United States,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,83,12,6.624,Medium
CA-2011-114510,14-03-11,19-03-11,Standard Class,Jason Fortune-,Consumer,Utah,United States,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62,2,20.1656,Medium
CA-2011-100293,14-03-11,18-03-11,Standard Class,Neil Französisch,Home Office,Florida,United States,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91,6,31.8696,Medium
CA-2011-114510,14-03-11,19-03-11,Standard Class,Jason Fortune-,Consumer,Utah,United States,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,81,1,3.2392,Medium
CA-2011-114510,14-03-11,19-03-11,Standard Class,Jason Fortune-,Consumer,Utah,United States,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33,4,11.1672,Medium
CA-2011-114510,14-03-11,19-03-11,Standard Class,Jason Fortune-,Consumer,Utah,United States,West,OFF-ST-10003221,Office Supplies,Storage,Staples,21,2,5.7672,Medium
CA-2011-152618,14-03-11,17-03-11,First Class,Rick Bensley,Home Office,Illinois,United States,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8,2,2.64,Medium
CA-2011-157623,14-03-11,18-03-11,Standard Class,Dean Katz,Corporate,California,United States,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,11,2,4.752,High
CA-2011-157623,14-03-11,18-03-11,Standard Class,Dean Katz,Corporate,California,United States,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3,1,1.2506,High
CA-2011-149958,15-03-11,19-03-11,Standard Class,Alan Shonely,Consumer,Florida,United States,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,132,3,47.8152,High
CA-2011-149958,15-03-11,19-03-11,Standard Class,Alan Shonely,Consumer,Florida,United States,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",143,1,17.847,High
CA-2011-149958,15-03-11,19-03-11,Standard Class,Alan Shonely,Consumer,Florida,United States,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43,4,-31.6712,High
CA-2011-149958,15-03-11,19-03-11,Standard Class,Alan Shonely,Consumer,Florida,United States,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",46,3,5.1408,High
CA-2011-149958,15-03-11,19-03-11,Standard Class,Alan Shonely,Consumer,Florida,United States,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7,3,-5.5338,High
CA-2011-157609,16-03-11,21-03-11,Second Class,Kristina Nunn,Home Office,North Carolina,United States,South,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,472,2,29.495,Medium
US-2011-148838,17-03-11,21-03-11,Standard Class,Christine Phan,Corporate,New York,United States,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,"1,580",7,-447.5947,Medium
US-2011-148838,17-03-11,21-03-11,Standard Class,Christine Phan,Corporate,New York,United States,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,"1,072",4,-553.6476,Medium
US-2011-148838,17-03-11,21-03-11,Standard Class,Christine Phan,Corporate,New York,United States,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",614,3,-122.7816,Medium
CA-2011-127859,17-03-11,20-03-11,Second Class,Quincy Jones,Corporate,Pennsylvania,United States,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,127,6,41.1528,Critical
CA-2011-118339,17-03-11,24-03-11,Standard Class,Bradley Nguyen,Consumer,Minnesota,United States,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,94,2,36.5742,Medium
CA-2011-118339,17-03-11,24-03-11,Standard Class,Bradley Nguyen,Consumer,Minnesota,United States,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53,10,25.098,Medium
US-2011-148838,17-03-11,21-03-11,Standard Class,Christine Phan,Corporate,New York,United States,East,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155,4,75.9696,Medium
US-2011-148838,17-03-11,21-03-11,Standard Class,Christine Phan,Corporate,New York,United States,East,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,35,7,16.3842,Medium
CA-2011-118339,17-03-11,24-03-11,Standard Class,Bradley Nguyen,Consumer,Minnesota,United States,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47,7,23.59,Medium
CA-2011-118339,17-03-11,24-03-11,Standard Class,Bradley Nguyen,Consumer,Minnesota,United States,Central,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,36,6,17.2224,Medium
US-2011-164763,17-03-11,21-03-11,Standard Class,Mark Haberlin,Corporate,Mississippi,United States,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30,2,14.9156,Medium
US-2011-164763,17-03-11,21-03-11,Standard Class,Mark Haberlin,Corporate,Mississippi,United States,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,33,3,8.4942,Medium
CA-2011-158442,17-03-11,17-03-11,Same Day,Annie Zypern,Consumer,Texas,United States,Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,16,3,5.4432,High
CA-2011-158442,17-03-11,17-03-11,Same Day,Annie Zypern,Consumer,Texas,United States,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4,2,0.3336,High
US-2011-164763,17-03-11,21-03-11,Standard Class,Mark Haberlin,Corporate,Mississippi,United States,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,13,2,6.3504,Medium
CA-2011-118339,17-03-11,24-03-11,Standard Class,Bradley Nguyen,Consumer,Minnesota,United States,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,20,6,5.7072,Medium
US-2011-164763,17-03-11,21-03-11,Standard Class,Mark Haberlin,Corporate,Mississippi,United States,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16,4,7.68,Medium
CA-2011-158442,17-03-11,17-03-11,Same Day,Annie Zypern,Consumer,Texas,United States,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5,1,1.8792,High
US-2011-164763,17-03-11,21-03-11,Standard Class,Mark Haberlin,Corporate,Mississippi,United States,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11,3,5.3721,Medium
CA-2011-111871,18-03-11,21-03-11,Second Class,Eileen Kiefer,Home Office,California,United States,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","1,198",10,70.49,Critical
US-2011-131275,18-03-11,24-03-11,Standard Class,Sample Company A,Home Office,California,United States,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,"1,856",7,334.1142,Medium
US-2011-131275,18-03-11,24-03-11,Standard Class,Sample Company A,Home Office,California,United States,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,"1,280",4,415.9896,Medium
CA-2011-145317,18-03-11,23-03-11,Standard Class,Sean Miller,Home Office,Florida,United States,South,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821,4,-16.426,Medium
CA-2011-145317,18-03-11,23-03-11,Standard Class,Sean Miller,Home Office,Florida,United States,South,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,"22,638",6,-1811.0784,Medium
CA-2011-145317,18-03-11,23-03-11,Standard Class,Sean Miller,Home Office,Florida,United States,South,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122,3,15.294,Medium
US-2011-131275,18-03-11,24-03-11,Standard Class,Sample Company A,Home Office,California,United States,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,14.43,Medium
CA-2011-145317,18-03-11,23-03-11,Standard Class,Sean Miller,Home Office,Florida,United States,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",31,2,8.0766,Medium
CA-2011-145317,18-03-11,23-03-11,Standard Class,Sean Miller,Home Office,Florida,United States,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,19,3,5.9175,Medium
CA-2011-145317,18-03-11,23-03-11,Standard Class,Sean Miller,Home Office,Florida,United States,South,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,21,4,7.4816,Medium
CA-2011-145317,18-03-11,23-03-11,Standard Class,Sean Miller,Home Office,Florida,United States,South,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8,3,1.002,Medium
CA-2011-103989,19-03-11,21-03-11,First Class,Matt Connell,Corporate,Florida,United States,South,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,324,3,28.3479,High
CA-2011-103989,19-03-11,21-03-11,First Class,Matt Connell,Corporate,Florida,United States,South,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170,2,53.2,High
CA-2011-103989,19-03-11,21-03-11,First Class,Matt Connell,Corporate,Florida,United States,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26,3,1.962,High
CA-2011-103989,19-03-11,21-03-11,First Class,Matt Connell,Corporate,Florida,United States,South,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,20,3,5.5044,High
CA-2011-103989,19-03-11,21-03-11,First Class,Matt Connell,Corporate,Florida,United States,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,12,4,3.9852,High
CA-2011-103989,19-03-11,21-03-11,First Class,Matt Connell,Corporate,Florida,United States,South,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,5,3,1.3728,High
CA-2011-103989,19-03-11,21-03-11,First Class,Matt Connell,Corporate,Florida,United States,South,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",34,5,-25.737,High
